task,model,id,gold,prediction,confidence,correct,raw
banking77,gpt-5.6-luna,banking-610,supported_cards_and_currencies,supported_cards_and_currencies,98,1,"{""label"":""supported_cards_and_currencies"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-584,pin_blocked,pin_blocked,94,1,"{""label"":""pin_blocked"",""confidence"":94}"
banking77,gpt-5.6-luna,banking-284,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,97,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-726,verify_source_of_funds,verify_source_of_funds,100,1,"{""label"":""verify_source_of_funds"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-263,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-404,contactless_not_working,contactless_not_working,98,1,"{""label"":""contactless_not_working"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-679,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-438,direct_debit_payment_not_recognised,card_payment_not_recognised,96,0,"{""label"":""card_payment_not_recognised"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-372,cash_withdrawal_charge,cash_withdrawal_charge,98,1,"{""label"":""cash_withdrawal_charge"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-281,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,100,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-453,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-282,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,100,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-533,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-242,activate_my_card,activate_my_card,100,1,"{""label"":""activate_my_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-559,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-507,get_physical_card,change_pin,72,0,"{""label"":""change_pin"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-517,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-519,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-370,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-677,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-497,fiat_currency_support,fiat_currency_support,98,1,"{""label"":""fiat_currency_support"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-639,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-699,transfer_not_received_by_recipient,transfer_not_received_by_recipient,98,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-686,transfer_fee_charged,transfer_fee_charged,98,1,"{""label"":""transfer_fee_charged"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-452,edit_personal_details,edit_personal_details,100,1,"{""label"":""edit_personal_details"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-722,verify_source_of_funds,verify_source_of_funds,96,1,"{""label"":""verify_source_of_funds"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-550,passcode_forgotten,passcode_forgotten,98,1,"{""label"":""passcode_forgotten"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-366,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-405,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-472,exchange_via_app,exchange_via_app,58,1,"{""label"":""exchange_via_app"",""confidence"":58}"
banking77,gpt-5.6-luna,banking-641,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-468,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-617,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-620,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-755,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-358,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-312,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-391,change_pin,change_pin,100,1,"{""label"":""change_pin"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-525,getting_virtual_card,getting_virtual_card,98,1,"{""label"":""getting_virtual_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-332,card_linking,activate_my_card,98,0,"{""label"":""activate_my_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-290,beneficiary_not_allowed,failed_transfer,96,0,"{""label"":""failed_transfer"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-770,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-303,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-343,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-693,transfer_into_account,transfer_into_account,99,1,"{""label"":""transfer_into_account"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-568,pending_top_up,balance_not_updated_after_bank_transfer,45,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":45}"
banking77,gpt-5.6-luna,banking-750,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-590,receiving_money,receiving_money,88,1,"{""label"":""receiving_money"",""confidence"":88}"
banking77,gpt-5.6-luna,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-347,card_payment_fee_charged,card_payment_fee_charged,94,1,"{""label"":""card_payment_fee_charged"",""confidence"":94}"
banking77,gpt-5.6-luna,banking-731,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-747,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-515,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-237,Refund_not_showing_up,Refund_not_showing_up,98,1,"{""label"":""Refund_not_showing_up"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-741,virtual_card_not_working,virtual_card_not_working,99,1,"{""label"":""virtual_card_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-622,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-580,pending_transfer,pending_transfer,99,1,"{""label"":""pending_transfer"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-442,disposable_card_limits,disposable_card_limits,98,1,"{""label"":""disposable_card_limits"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-764,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,86,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":86}"
banking77,gpt-5.6-luna,banking-357,card_payment_not_recognised,declined_card_payment,72,0,"{""label"":""declined_card_payment"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-642,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-745,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-463,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-743,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-274,balance_not_updated_after_bank_transfer,transfer_timing,98,0,"{""label"":""transfer_timing"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-305,card_about_to_expire,card_about_to_expire,100,1,"{""label"":""card_about_to_expire"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-601,request_refund,request_refund,99,1,"{""label"":""request_refund"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-762,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-360,card_payment_wrong_exchange_rate,exchange_rate,98,0,"{""label"":""exchange_rate"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-613,supported_cards_and_currencies,supported_cards_and_currencies,99,1,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-311,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-466,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-293,beneficiary_not_allowed,beneficiary_not_allowed,98,1,"{""label"":""beneficiary_not_allowed"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-292,beneficiary_not_allowed,failed_transfer,94,0,"{""label"":""failed_transfer"",""confidence"":94}"
banking77,gpt-5.6-luna,banking-729,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-505,get_physical_card,change_pin,62,0,"{""label"":""change_pin"",""confidence"":62}"
banking77,gpt-5.6-luna,banking-711,unable_to_verify_identity,passcode_forgotten,72,0,"{""label"":""passcode_forgotten"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-502,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-449,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-757,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-319,card_arrival,card_arrival,97,1,"{""label"":""card_arrival"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-689,transfer_into_account,transfer_into_account,99,1,"{""label"":""transfer_into_account"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-447,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-238,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-395,compromised_card,card_payment_not_recognised,99,0,"{""label"":""card_payment_not_recognised"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-561,pending_cash_withdrawal,pending_cash_withdrawal,100,1,"{""label"":""pending_cash_withdrawal"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-736,virtual_card_not_working,disposable_card_limits,96,0,"{""label"":""disposable_card_limits"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-471,exchange_via_app,exchange_via_app,99,1,"{""label"":""exchange_via_app"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-728,verify_source_of_funds,verify_source_of_funds,96,1,"{""label"":""verify_source_of_funds"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-456,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-424,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-469,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-318,card_arrival,card_arrival,58,1,"{""label"":""card_arrival"",""confidence"":58}"
banking77,gpt-5.6-luna,banking-280,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,98,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-516,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-692,transfer_into_account,transfer_into_account,99,1,"{""label"":""transfer_into_account"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-696,transfer_not_received_by_recipient,pending_transfer,72,0,"{""label"":""pending_transfer"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-520,getting_virtual_card,getting_virtual_card,98,1,"{""label"":""getting_virtual_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-427,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-434,declined_transfer,failed_transfer,98,0,"{""label"":""failed_transfer"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-703,transfer_timing,transfer_timing,95,1,"{""label"":""transfer_timing"",""confidence"":95}"
banking77,gpt-5.6-luna,banking-487,failed_transfer,failed_transfer,85,1,"{""label"":""failed_transfer"",""confidence"":85}"
banking77,gpt-5.6-luna,banking-626,top_up_by_bank_transfer_charge,transfer_fee_charged,98,0,"{""label"":""transfer_fee_charged"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,98,0,"{""label"":""card_payment_not_recognised"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-329,card_delivery_estimate,card_arrival,84,0,"{""label"":""card_arrival"",""confidence"":84}"
banking77,gpt-5.6-luna,banking-429,declined_transfer,declined_transfer,99,1,"{""label"":""declined_transfer"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-457,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-543,order_physical_card,get_physical_card,96,0,"{""label"":""get_physical_card"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-691,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-268,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-682,transfer_fee_charged,transfer_fee_charged,97,1,"{""label"":""transfer_fee_charged"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-386,change_pin,change_pin,100,1,"{""label"":""change_pin"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-345,card_payment_fee_charged,card_payment_fee_charged,96,1,"{""label"":""card_payment_fee_charged"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-521,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-532,lost_or_stolen_card,lost_or_stolen_card,100,1,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-633,top_up_by_card_charge,top_up_by_card_charge,94,1,"{""label"":""top_up_by_card_charge"",""confidence"":94}"
banking77,gpt-5.6-luna,banking-563,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-567,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-648,top_up_failed,top_up_failed,99,1,"{""label"":""top_up_failed"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-422,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
