model,condition,id,gold,prediction,confidence,correct,request_words,padding_words,raw
gpt-5.6-luna,long,banking-083,declined_cash_withdrawal,declined_cash_withdrawal,99,1,26,2000,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
gpt-5.6-luna,long,banking-155,receiving_money,verify_source_of_funds,86,0,13,2000,"{""label"":""verify_source_of_funds"",""confidence"":86}"
gpt-5.6-luna,long,banking-634,top_up_by_card_charge,supported_cards_and_currencies,96,0,8,2000,"{""label"":""supported_cards_and_currencies"",""confidence"":96}"
gpt-5.6-luna,long,banking-547,passcode_forgotten,passcode_forgotten,99,1,8,2000,"{""label"":""passcode_forgotten"",""confidence"":99}"
gpt-5.6-luna,long,banking-590,receiving_money,receiving_money,92,1,11,2000,"{""label"":""receiving_money"",""confidence"":92}"
gpt-5.6-luna,long,banking-088,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,100,1,12,2000,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":100}"
gpt-5.6-luna,long,banking-479,extra_charge_on_statement,extra_charge_on_statement,99,1,14,2000,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
gpt-5.6-luna,long,banking-139,pending_card_payment,pending_card_payment,99,1,29,2000,"{""label"":""pending_card_payment"",""confidence"":99}"
gpt-5.6-luna,long,banking-018,automatic_top_up,automatic_top_up,99,1,10,2000,"{""label"":""automatic_top_up"",""confidence"":99}"
gpt-5.6-luna,long,banking-660,top_up_reverted,top_up_reverted,99,1,12,2000,"{""label"":""top_up_reverted"",""confidence"":99}"
gpt-5.6-luna,long,banking-549,passcode_forgotten,passcode_forgotten,99,1,6,2000,"{""label"":""passcode_forgotten"",""confidence"":99}"
gpt-5.6-luna,long,banking-300,cancel_transfer,cancel_transfer,78,1,12,2000,"{""label"":""cancel_transfer"",""confidence"":78}"
gpt-5.6-luna,long,banking-096,edit_personal_details,edit_personal_details,99,1,6,2000,"{""label"":""edit_personal_details"",""confidence"":99}"
gpt-5.6-luna,long,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,99,1,61,2000,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
gpt-5.6-luna,long,banking-053,card_payment_not_recognised,card_payment_not_recognised,89,1,16,2000,"{""label"":""card_payment_not_recognised"",""confidence"":89}"
gpt-5.6-luna,long,banking-266,atm_support,atm_support,100,1,5,2000,"{""label"":""atm_support"",""confidence"":100}"
gpt-5.6-luna,long,banking-471,exchange_via_app,exchange_via_app,99,1,7,2000,"{""label"":""exchange_via_app"",""confidence"":99}"
gpt-5.6-luna,long,banking-284,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,98,1,9,2000,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":98}"
gpt-5.6-luna,long,banking-209,verify_my_identity,verify_my_identity,99,1,9,2000,"{""label"":""verify_my_identity"",""confidence"":99}"
gpt-5.6-luna,long,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,100,1,6,2000,"{""label"":""declined_cash_withdrawal"",""confidence"":100}"
gpt-5.6-luna,long,banking-150,pending_transfer,transfer_timing,98,0,6,2000,"{""label"":""transfer_timing"",""confidence"":98}"
gpt-5.6-luna,long,banking-108,extra_charge_on_statement,extra_charge_on_statement,96,1,6,2000,"{""label"":""extra_charge_on_statement"",""confidence"":96}"
gpt-5.6-luna,long,banking-106,extra_charge_on_statement,extra_charge_on_statement,98,1,9,2000,"{""label"":""extra_charge_on_statement"",""confidence"":98}"
gpt-5.6-luna,long,banking-273,automatic_top_up,automatic_top_up,99,1,14,2000,"{""label"":""automatic_top_up"",""confidence"":99}"
gpt-5.6-luna,long,banking-649,top_up_failed,top_up_failed,99,1,6,2000,"{""label"":""top_up_failed"",""confidence"":99}"
gpt-5.6-luna,long,banking-405,contactless_not_working,contactless_not_working,99,1,16,2000,"{""label"":""contactless_not_working"",""confidence"":99}"
gpt-5.6-luna,long,banking-765,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,18,2000,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
gpt-5.6-luna,long,banking-387,change_pin,change_pin,100,1,10,2000,"{""label"":""change_pin"",""confidence"":100}"
gpt-5.6-luna,long,banking-453,edit_personal_details,edit_personal_details,99,1,7,2000,"{""label"":""edit_personal_details"",""confidence"":99}"
gpt-5.6-luna,long,banking-040,card_delivery_estimate,card_delivery_estimate,98,1,7,2000,"{""label"":""card_delivery_estimate"",""confidence"":98}"
gpt-5.6-luna,long,banking-037,card_arrival,card_arrival,98,1,12,2000,"{""label"":""card_arrival"",""confidence"":98}"
gpt-5.6-luna,long,banking-487,failed_transfer,failed_transfer,92,1,7,2000,"{""label"":""failed_transfer"",""confidence"":92}"
gpt-5.6-luna,long,banking-207,unable_to_verify_identity,unable_to_verify_identity,99,1,8,2000,"{""label"":""unable_to_verify_identity"",""confidence"":99}"
gpt-5.6-luna,long,banking-563,pending_cash_withdrawal,pending_cash_withdrawal,99,1,17,2000,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
gpt-5.6-luna,long,banking-615,supported_cards_and_currencies,supported_cards_and_currencies,99,1,7,2000,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
gpt-5.6-luna,long,banking-235,Refund_not_showing_up,Refund_not_showing_up,99,1,17,2000,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
gpt-5.6-luna,long,banking-475,exchange_via_app,exchange_via_app,98,1,5,2000,"{""label"":""exchange_via_app"",""confidence"":98}"
gpt-5.6-luna,long,banking-503,get_disposable_virtual_card,get_disposable_virtual_card,99,1,7,2000,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
gpt-5.6-luna,long,banking-483,extra_charge_on_statement,extra_charge_on_statement,99,1,11,2000,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
gpt-5.6-luna,long,banking-626,top_up_by_bank_transfer_charge,transfer_fee_charged,96,0,9,2000,"{""label"":""transfer_fee_charged"",""confidence"":96}"
gpt-5.6-luna,long,banking-637,top_up_by_card_charge,top_up_by_card_charge,99,1,10,2000,"{""label"":""top_up_by_card_charge"",""confidence"":99}"
gpt-5.6-luna,long,banking-069,change_pin,change_pin,99,1,9,2000,"{""label"":""change_pin"",""confidence"":99}"
gpt-5.6-luna,long,banking-495,fiat_currency_support,fiat_currency_support,99,1,8,2000,"{""label"":""fiat_currency_support"",""confidence"":99}"
gpt-5.6-luna,long,banking-486,failed_transfer,failed_transfer,96,1,28,2000,"{""label"":""failed_transfer"",""confidence"":96}"
gpt-5.6-luna,long,banking-643,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,4,2000,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
gpt-5.6-luna,long,banking-524,getting_virtual_card,getting_virtual_card,98,1,12,2000,"{""label"":""getting_virtual_card"",""confidence"":98}"
gpt-5.6-luna,long,banking-699,transfer_not_received_by_recipient,transfer_not_received_by_recipient,96,1,15,2000,"{""label"":""transfer_not_received_by_recipient"",""confidence"":96}"
gpt-5.6-luna,long,banking-196,transfer_into_account,transfer_into_account,99,1,13,2000,"{""label"":""transfer_into_account"",""confidence"":99}"
gpt-5.6-luna,long,banking-694,transfer_not_received_by_recipient,transfer_timing,99,0,13,2000,"{""label"":""transfer_timing"",""confidence"":99}"
gpt-5.6-luna,long,banking-013,atm_support,atm_support,99,1,7,2000,"{""label"":""atm_support"",""confidence"":99}"
gpt-5.6-luna,long,banking-474,exchange_via_app,exchange_via_app,96,1,6,2000,"{""label"":""exchange_via_app"",""confidence"":96}"
gpt-5.6-luna,long,banking-664,top_up_reverted,top_up_reverted,99,1,6,2000,"{""label"":""top_up_reverted"",""confidence"":99}"
gpt-5.6-luna,long,banking-253,apple_pay_or_google_pay,apple_pay_or_google_pay,100,1,8,2000,"{""label"":""apple_pay_or_google_pay"",""confidence"":100}"
gpt-5.6-luna,long,banking-141,pending_card_payment,pending_card_payment,100,1,5,2000,"{""label"":""pending_card_payment"",""confidence"":100}"
gpt-5.6-luna,long,banking-180,top_up_failed,top_up_failed,98,1,6,2000,"{""label"":""top_up_failed"",""confidence"":98}"
gpt-5.6-luna,long,banking-255,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,7,2000,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
gpt-5.6-luna,long,banking-166,terminate_account,terminate_account,100,1,8,2000,"{""label"":""terminate_account"",""confidence"":100}"
gpt-5.6-luna,long,banking-624,top_up_by_bank_transfer_charge,receiving_money,96,0,8,2000,"{""label"":""receiving_money"",""confidence"":96}"
gpt-5.6-luna,long,banking-305,card_about_to_expire,card_about_to_expire,100,1,13,2000,"{""label"":""card_about_to_expire"",""confidence"":100}"
gpt-5.6-luna,long,banking-439,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,96,1,13,2000,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":96}"
gpt-5.6-luna,long,banking-654,top_up_limits,top_up_limits,99,1,7,2000,"{""label"":""top_up_limits"",""confidence"":99}"
gpt-5.6-luna,long,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,99,1,24,2000,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
gpt-5.6-luna,long,banking-167,terminate_account,terminate_account,100,1,7,2000,"{""label"":""terminate_account"",""confidence"":100}"
gpt-5.6-luna,long,banking-238,Refund_not_showing_up,Refund_not_showing_up,99,1,10,2000,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
gpt-5.6-luna,long,banking-710,unable_to_verify_identity,verify_my_identity,99,0,13,2000,"{""label"":""verify_my_identity"",""confidence"":99}"
gpt-5.6-luna,long,banking-072,compromised_card,compromised_card,99,1,14,2000,"{""label"":""compromised_card"",""confidence"":99}"
gpt-5.6-luna,long,banking-198,transfer_into_account,transfer_into_account,98,1,19,2000,"{""label"":""transfer_into_account"",""confidence"":98}"
gpt-5.6-luna,long,banking-731,verify_top_up,verify_top_up,99,1,8,2000,"{""label"":""verify_top_up"",""confidence"":99}"
gpt-5.6-luna,long,banking-507,get_physical_card,change_pin,98,0,4,2000,"{""label"":""change_pin"",""confidence"":98}"
gpt-5.6-luna,long,banking-006,activate_my_card,activate_my_card,100,1,12,2000,"{""label"":""activate_my_card"",""confidence"":100}"
gpt-5.6-luna,long,banking-370,card_swallowed,card_swallowed,100,1,7,2000,"{""label"":""card_swallowed"",""confidence"":100}"
gpt-5.6-luna,long,banking-359,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,13,2000,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
gpt-5.6-luna,long,banking-339,card_not_working,card_not_working,96,1,6,2000,"{""label"":""card_not_working"",""confidence"":96}"
gpt-5.6-luna,long,banking-151,pin_blocked,pin_blocked,100,1,14,2000,"{""label"":""pin_blocked"",""confidence"":100}"
gpt-5.6-luna,long,banking-420,declined_card_payment,card_not_working,55,0,7,2000,"{""label"":""card_not_working"",""confidence"":55}"
gpt-5.6-luna,long,banking-258,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,9,2000,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
gpt-5.6-luna,long,banking-646,top_up_failed,top_up_failed,100,1,5,2000,"{""label"":""top_up_failed"",""confidence"":100}"
gpt-5.6-luna,long,banking-162,reverted_card_payment?,reverted_card_payment?,98,1,32,2000,"{""label"":""reverted_card_payment?"",""confidence"":98}"
gpt-5.6-luna,long,banking-169,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,99,1,12,2000,"{""label"":""top_up_by_bank_transfer_charge"",""confidence"":99}"
gpt-5.6-luna,long,banking-393,compromised_card,compromised_card,98,1,14,2000,"{""label"":""compromised_card"",""confidence"":98}"
gpt-5.6-luna,long,banking-351,card_payment_not_recognised,card_payment_not_recognised,99,1,8,2000,"{""label"":""card_payment_not_recognised"",""confidence"":99}"
gpt-5.6-luna,long,banking-499,get_disposable_virtual_card,get_disposable_virtual_card,99,1,8,2000,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
gpt-5.6-luna,long,banking-619,terminate_account,terminate_account,100,1,11,2000,"{""label"":""terminate_account"",""confidence"":100}"
gpt-5.6-luna,long,banking-035,card_acceptance,card_acceptance,98,1,12,2000,"{""label"":""card_acceptance"",""confidence"":98}"
gpt-5.6-luna,long,banking-409,country_support,country_support,99,1,8,2000,"{""label"":""country_support"",""confidence"":99}"
gpt-5.6-luna,long,banking-425,declined_cash_withdrawal,declined_cash_withdrawal,99,1,37,2000,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
gpt-5.6-luna,long,banking-100,exchange_rate,exchange_rate,99,1,8,2000,"{""label"":""exchange_rate"",""confidence"":99}"
gpt-5.6-luna,long,banking-436,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,100,1,8,2000,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":100}"
gpt-5.6-luna,long,banking-326,card_delivery_estimate,card_delivery_estimate,98,1,11,2000,"{""label"":""card_delivery_estimate"",""confidence"":98}"
gpt-5.6-luna,long,banking-585,pin_blocked,pin_blocked,99,1,6,2000,"{""label"":""pin_blocked"",""confidence"":99}"
gpt-5.6-luna,long,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,100,1,12,2000,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":100}"
gpt-5.6-luna,long,banking-248,age_limit,age_limit,99,1,8,2000,"{""label"":""age_limit"",""confidence"":99}"
gpt-5.6-luna,long,banking-264,atm_support,atm_support,99,1,7,2000,"{""label"":""atm_support"",""confidence"":99}"
gpt-5.6-luna,long,banking-110,failed_transfer,transfer_timing,20,0,5,2000,"{""label"":""transfer_timing"",""confidence"":20}"
gpt-5.6-luna,long,banking-376,cash_withdrawal_charge,cash_withdrawal_charge,99,1,15,2000,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
gpt-5.6-luna,long,banking-740,virtual_card_not_working,virtual_card_not_working,95,1,12,2000,"{""label"":""virtual_card_not_working"",""confidence"":95}"
gpt-5.6-luna,long,banking-605,reverted_card_payment?,reverted_card_payment?,98,1,5,2000,"{""label"":""reverted_card_payment?"",""confidence"":98}"
gpt-5.6-luna,long,banking-379,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,98,1,9,2000,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":98}"
gpt-5.6-luna,long,banking-216,verify_top_up,verify_top_up,99,1,9,2000,"{""label"":""verify_top_up"",""confidence"":99}"
gpt-5.6-luna,long,banking-546,order_physical_card,get_physical_card,99,0,7,2000,"{""label"":""get_physical_card"",""confidence"":99}"
gpt-5.6-luna,long,banking-606,reverted_card_payment?,reverted_card_payment?,96,1,8,2000,"{""label"":""reverted_card_payment?"",""confidence"":96}"
gpt-5.6-luna,long,banking-358,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,14,2000,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
gpt-5.6-luna,long,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,98,0,21,2000,"{""label"":""card_payment_not_recognised"",""confidence"":98}"
gpt-5.6-luna,long,banking-291,beneficiary_not_allowed,exchange_via_app,92,0,25,2000,"{""label"":""exchange_via_app"",""confidence"":92}"
gpt-5.6-luna,long,banking-630,top_up_by_bank_transfer_charge,transfer_timing,38,0,9,2000,"{""label"":""transfer_timing"",""confidence"":38}"
gpt-5.6-luna,long,banking-279,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,90,1,11,2000,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":90}"
gpt-5.6-luna,long,banking-354,card_payment_not_recognised,card_payment_not_recognised,99,1,7,2000,"{""label"":""card_payment_not_recognised"",""confidence"":99}"
gpt-5.6-luna,long,banking-676,transaction_charged_twice,transaction_charged_twice,100,1,10,2000,"{""label"":""transaction_charged_twice"",""confidence"":100}"
gpt-5.6-luna,long,banking-118,get_physical_card,change_pin,97,0,8,2000,"{""label"":""change_pin"",""confidence"":97}"
gpt-5.6-luna,long,banking-511,get_physical_card,change_pin,96,0,8,2000,"{""label"":""change_pin"",""confidence"":96}"
gpt-5.6-luna,long,banking-331,card_linking,card_linking,98,1,10,2000,"{""label"":""card_linking"",""confidence"":98}"
gpt-5.6-luna,long,banking-539,lost_or_stolen_phone,lost_or_stolen_phone,99,1,8,2000,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
gpt-5.6-luna,long,banking-600,request_refund,request_refund,95,1,5,2000,"{""label"":""request_refund"",""confidence"":95}"
gpt-5.6-luna,long,banking-514,getting_spare_card,getting_spare_card,99,1,6,2000,"{""label"":""getting_spare_card"",""confidence"":99}"
gpt-5.6-luna,long,banking-203,transfer_timing,transfer_timing,98,1,12,2000,"{""label"":""transfer_timing"",""confidence"":98}"
gpt-5.6-luna,long,banking-051,card_payment_fee_charged,extra_charge_on_statement,78,0,5,2000,"{""label"":""extra_charge_on_statement"",""confidence"":78}"
gpt-5.6-luna,long,banking-402,contactless_not_working,contactless_not_working,100,1,23,2000,"{""label"":""contactless_not_working"",""confidence"":100}"
gpt-5.6-luna,long,banking-036,card_acceptance,card_acceptance,98,1,4,2000,"{""label"":""card_acceptance"",""confidence"":98}"
gpt-5.6-luna,long,banking-581,pending_transfer,pending_transfer,99,1,12,2000,"{""label"":""pending_transfer"",""confidence"":99}"
gpt-5.6-luna,long,banking-588,pin_blocked,pin_blocked,99,1,7,2000,"{""label"":""pin_blocked"",""confidence"":99}"
gpt-5.6-luna,long,banking-058,card_swallowed,card_swallowed,100,1,14,2000,"{""label"":""card_swallowed"",""confidence"":100}"
gpt-5.6-luna,long,banking-468,exchange_rate,exchange_rate,99,1,8,2000,"{""label"":""exchange_rate"",""confidence"":99}"
gpt-5.6-luna,long,banking-609,reverted_card_payment?,reverted_card_payment?,96,1,7,2000,"{""label"":""reverted_card_payment?"",""confidence"":96}"
gpt-5.6-luna,long,banking-490,failed_transfer,failed_transfer,96,1,7,2000,"{""label"":""failed_transfer"",""confidence"":96}"
gpt-5.6-luna,long,banking-348,card_payment_fee_charged,card_payment_fee_charged,96,1,14,2000,"{""label"":""card_payment_fee_charged"",""confidence"":96}"
